Name,Seniority(year)
Kavita+Mehlawat,0.7561643835616438
Mariafelicia+De Laurentis,7.652054794520548
Carlos Henrique+Monken,0.0
Ansgar+Esztermann,3.3972602739726026
Ted H.+Geballe,1.336986301369863
Hongqiang+Zhang,4.087671232876712
Hansong+Cheng,23.643835616438356
Sergio+del Campo,26.553424657534247
Krzysztof M.+Graczyk,7.131506849315069
Sabine+Roller,0.0
William H.+Jones,0.0
Oleg L.+Veretin,3.8575342465753426
Yoshiki+Kuramoto,18.643835616438356
Umesh K.+Yadav,0.8876712328767123
Eduardo+Ramos,12.263013698630138
Carlos+Hoyos,8.704109589041096
Rajesh K.+Nayak,0.0
Jürgen+Wurzer,0.0
Jonathan D.+Posner,0.0
Kyoung-Whan+Kim,6.043835616438356
Fabrizio+Nieri,0.0
Igor+Radchenko,0.030136986301369864
Seiji+Kanazawa,0.0
Paraskevas+Giazitzidis,0.0
Marianne+Lapierre-Léonard,0.6082191780821918
Tzuhsuan+Ma,1.6575342465753424
Heiko+Müller,3.052054794520548
Bradley+Hubbard,0.0
Arttu+Lehtinen,3.4438356164383563
Saicharan+Aswartham,2.210958904109589
Masoumeh+Kheirkhahzadeh,0.0
Dominik+Olligs,0.0
Jens+Becker,0.0
Bishakhdatta+Gayen,5.457534246575342
Nobuya+Nakazawa,1.6684931506849314
Emiko+Arai,0.0
Joonas+Piili,0.0
Piotr+Karasinski,0.0
Alain F.+Talla,0.0
Yusuke+Kanno,21.734246575342464
Kenneth L.+Graham,1.3041095890410959
Henk F.+Arnoldus,23.53698630136986
Tatjana E.+Vadivasova,3.3315068493150686
Monika A.+Marte,1.747945205479452
Vadim+Anishchenko,22.183561643835617
Mahesh+Menon,0.0
Valery P.+Kurbatsky,0.0
Francesca+Pozzi,0.3095890410958904
Ramon+Corbalan,0.0
MD Razikul+Islam,0.0
Subhadra+Chaudhuri,0.0
Patrick+Gredin,0.0
Rinaldo+Cubeddu,2.6465753424657534
Vu Quang+Tran,0.0
Kristina O.+Kvashnina,3.2849315068493152
Eduardo+Ugaz,2.1945205479452055
Shannon L.+Woods,2.441095890410959
Dmitry A.+Pushin,1.8273972602739725
Holger+Schaefers,0.0
Alfredo C.+Anderson,2.4986301369863013
Marc+Georgelin,12.180821917808219
Joel+Keizer,8.09041095890411
Yoshifumi+Shiraki,0.0
Sayipjamal+Dulat,4.7315068493150685
Mustafa Sabri+Kilic,1.1095890410958904
Jihwan+Song,0.0
Chris R.+Wiebe,0.6
Dmitry+Denisov,5.178082191780822
Yoshiharu+Yuasa,0.8547945205479452
Martha+Constantinou,11.857534246575343
Eiji+Shikoh,4.997260273972603
Yongwoo+Shin,0.0
Scott W.+McIntosh,0.0
Sultana Narun+Nahar,0.0
Christian+Bressler,4.008219178082192
Gilbert+Moultaka,5.654794520547945
Milos+Machacek,0.4602739726027397
Rahman+Tashakkori,0.0
Małgorzata+Okrasa,0.0
Klas M.+Andersson,0.0
Ratnamala+Roy,3.1726027397260275
Martina+Renggli,0.29863013698630136
Kenichi+Takeya,0.0
Christopher James+Kimmer,0.0
Gautam+Bhattacharyya,26.13150684931507
Rodrigo+Gallego,5.602739726027397
Laurent+Fourtune,4.16986301369863
Forrest C.+Eggleston,0.0
Jan-Niklas+Toedt,0.0
Oleg+Kogan,7.101369863013699
Isabelle+Maurin,7.901369863013699
Rouholla+Alizadegan,0.0
Gregor+Koblmüller,9.534246575342467
Shuangye+Yin,10.4
Vicente+Díaz,0.0
Witlef+Wieczorek,7.038356164383561
Moritz+Preisser,0.0
Mirian+Tsulaia,0.7123287671232876
Cewen+Nan,0.0
Nak-Heon+Sung,0.0
Klaus+Roeller,3.643835616438356
Olivera+Mišković,3.4246575342465753
Alexander L.+Baum,0.0
Sandip+Biswas,0.0
Franz+Schwabl,8.24931506849315
Kris+Cöster,0.0
Alexander I.+Smirnov,1.0547945205479452
Justin+Gagnon,0.0
Erik+Süske,0.0
Jérémie+Francfort,0.0
Zoltán+Szabó,0.0
Johan+Thaning,0.0
Pedro G.+Lind,13.794520547945206
Raza A.+Tahir-Kehli,0.0
Fabien+Guillemot,0.0
Séverine+Coppée,0.0
Glenn+Joyce,24.07945205479452
Enrico+Borriello,0.7068493150684931
Frances E.+Bates,6.3863013698630136
Kiyoshi+Kawamura,7.087671232876712
Michael+Strass,1.9232876712328768
Jérôme+Charmet,0.0
Pelle+Werkman,0.0
Amr F.+Fahmy,0.0
Rama+Vasudevan,0.0
Alexander M.+Skvortsov,7.005479452054795
Lasse+Vines,6.890410958904109
Anne+Forget,3.73972602739726
Wim+Magnus,9.356164383561644
Savvas+Nesseris,7.879452054794521
Xavier+Serey,0.0
Marwan+Baliki,0.0
Piotr+Berman,0.0
Andy+Rüdel,0.0
Rolf+Köhler,0.0
Priti+Khan,1.5808219178082192
Antonio+Eleuteri,0.0
Adrian M.+Lee,0.0
Sean+Fraser,0.3835616438356164
Yasuhiro+Tamayama,4.882191780821918
Alke+Fink,0.0
Alla+Zak,0.0
Ahad+Zarghami,0.0
Miguel A.+Blanco,6.410958904109589
Matthew+Xia,0.0
Babak+Fallahazad,3.76986301369863
Andreas+Mölleken,0.043835616438356165
Noriko K.+Mitani,0.0
Bogdan A.+Bernevig,0.936986301369863
Douglas+Fay,4.706849315068493
Sakir+Amiroudine,9.063013698630137
Hans J.+Hennecke,2.372602739726027
Valerio+Mazzone,0.0
Suranjana+Ghosh,9.772602739726027
Bernhard+Brutschy,2.1780821917808217
Christian+Gürlich,0.0
Abhinanda+Sarkar,0.0
Shuhei+Fujimoto,0.0
Ilya+Leizerson,0.0
Georg+Pucker,2.893150684931507
Michael L.+Broide,6.112328767123287
Luis A.+Sánchez,10.227397260273973
Harry+Stern,0.0
Riccardo+Scorretti,0.0
Marc+Giroud,0.9835616438356164
Antonio+GiÃO,0.0
Fabrizio+Camerin,0.0
Wessel+Valkenburg,6.326027397260274
Dante+Bigi,0.0
Dewey A.+Murdick,0.0
Fabiano+Bernardi,3.695890410958904
Tobias+Toll,0.0
Satoru+Odashima,0.0
Oscar O.+Versolato,0.0
Jonathan+Grandidier,0.0
Yukiko+Yamada,0.0
Laura+Koster,0.0
Yasushi+Arimoto,0.0
Łukasz+Derkacz,4.808219178082192
Takahiro+Matsubara,0.0
Peter+Janotta,0.0
Srinivasa+Thimmaiah,2.389041095890411
Tomohiro+Takaki,0.0
Noriyuki+Wada,0.0
Nadia+Mattiucci,8.967123287671233
Donald L.+Miller,0.0
Shigeo+Kida,0.0
Jan+Heisig,4.284931506849315
M. Z. Rahman+Khan,0.0
Alexey+Anisimov,7.964383561643835
Lev I.+Deich,1.2465753424657535
Adam+Swetnam,0.2328767123287671
Leon A.+Furchtgott,0.0
Huijie+Zhou,0.0
Giovanni+Cantele,1.6876712328767123
Christoph+Federrath,3.241095890410959
Amit+Pratap,2.2246575342465755
Sandro+Faetti,13.506849315068493
Gilbert G.+Hudson,0.0
Graham+Kells,0.0
Philippe+Sonnet,3.967123287671233
Kent A.+Meyer,0.0
Nuri+Aksel,4.695890410958904
Alexander+Shurupov,0.0
Leslie+Smith,1.093150684931507
Vladimir+Klinshov,1.1863013698630136
Radu+Pitiş,3.336986301369863
Masashi+Ohmori,0.0
Ulrich+Theis,0.0
Gehan A. J.+Amaratunga,16.03835616438356
MARTIN J. G.+LEE,0.0
Gleb B.+Sukhorukov,0.0
Christophe+Galfard,0.0
Seiya+Nakano,0.0
Jobu+Matsuno,0.0
Alain+Junod,7.432876712328767
Johannes+Güttinger,0.0
Elaheh+Ghorbani,0.0
James P.+McFadden,0.0
Phillipe+Balcou,0.0
C. Alonso+Arias,3.958904109589041
Jeffrey+Trahan,1.7123287671232876
Javier+Mazzitelli,0.0
Erik+Schäffer,13.635616438356164
Koji+Tezuka,0.0
Oliver+Pohland,0.0
Hiroto+Nakajima,0.0
Biniyam+Taddese,0.8273972602739726
SueYeon+Chung,0.0
Takahiro+Teramoto,0.0
Jouni+Kallunki,1.5287671232876712
Patricio+Jeraldo,0.0
Arnaud+Videcoq,0.0
Alberto+Mariotti,4.890410958904109
Nadav+Shapira,0.0
Dora F.+Sherman,0.0
Géza+Tichy,0.0
T. Christian+Boles,0.0
Michael J.+Minot,0.0
William L.+O'Brien,0.0
Maxim+Libanov,0.0
Agnieszka+Herman,1.36986301369863
Gregory+von Winckel,0.0
Nardeep+Kumar,3.095890410958904
Martijn+Derix,0.0
Cheryl+Bellavia-Lund,0.0
Jinhee+Ham,0.0
Arthur C.+Mitchell,0.0
Rubem Luis+Sommer,0.0
Patrick+McDonald,15.487671232876712
Takehiro+Yamazaki,0.0
Michal+Grochol,1.4438356164383561
Ayman S.+El-Said,0.0
Enrico+Traversa,0.0
Doron+Iliescu,0.0
Sheema+Khan,3.0876712328767124
Sungtae+Cho,6.090410958904109
Annick+Lesne,14.498630136986302
Matt+Visser,33.11506849315069
Alec+Staber,0.0
Johann+Gutjahr,0.0
Marc+Fliedner,0.0
Anniina+Salonen,0.0
Mikhail B.+Zvonarev,1.5808219178082192
Peter+Hemmerle,0.863013698630137
Greg+Recine,0.0
Amilcare+Porporato,11.490410958904109
Thanh+Ngo,0.0
Flavio+Porri,0.0
Karsten+Held,14.610958904109589
Arthur+Every,0.0
Lawrence+Germain,0.0
Marco+Caminati,0.7342465753424657
Eckart+Schütz,0.0
Peter+Schriver,0.0
Pietro+Liò,1.5315068493150685
Ratna+Koley,8.342465753424657
Burkhard U. W.+Schwab,1.641095890410959
Yonatan+Savir,0.0
Nguyen Trung+Dan,4.838356164383562
Hanna+S-Gracz,6.328767123287672
Luis+Craco,3.1123287671232878
Seth+Hopper,6.043835616438356
Trent M.+Graham,0.0
James D.+Hanson,23.323287671232876
Jan+Ambjørn,27.323287671232876
Eliza+Miller-Ricci,0.0
Masashi+Uematsu,2.9616438356164383
Masao+Kotani,3.249315068493151
Christian+Heuser,0.0
Sky+Bauman,4.682191780821918
Maciej+Bartkowiak,0.0
M. Venkata+Satyanarayana,7.380821917808219
Beat+Frischmuth,3.0
Nadia+Mazouz,0.0
Patrice+Fromy,15.808219178082192
Felix+Schmidt,0.14246575342465753
Irving F.+Stowers,0.0
Alla V.+Irodova,0.0
Dariusz+Chruściński,15.863013698630137
C. MICHAEL+HOGAN,0.0
Kouichi+Semba,25.317808219178083
Matthias+Grob,1.8794520547945206
Carlos+Criado,1.6054794520547946
Nikolai+Oudalov,0.0
Ramki+Kalyanaraman,5.556164383561644
Alexander S.+Shalin,0.7780821917808219
Hiromi+Kitahara,0.0
HENRY+MARGENAU,0.0
Hervé+Guillou,0.0
Antoine+Riaud,1.5534246575342465
Duc+Nguyen-Manh,12.284931506849315
Daixiang+Mu,0.0
Jinn-Ouk+Gong,8.786301369863013
Carmelo P.+Martin,0.0
Guifre+Vidal,9.545205479452054
Walter W.+Reisner,15.189041095890412
Vernon D.+Neff,0.0
Péter+Galajda,0.0
Michal+Rokni,8.66027397260274
Harald+Künzel,1.4958904109589042
Jalel+Azaiez,0.0
Bjorn+Birnir,10.983561643835616
Mikko+Lavinto,0.0
Bruno+Issenmann,0.0
Oliver D.+King,0.0
Ivor L.+Preiss,1.5808219178082192
Chris P.+Tigges,0.336986301369863
Yoram+Dagan,0.0
Douglas+Pease,18.64109589041096
Dieter+Vollhardt,36.038356164383565
Tricia K.+Clark,0.0
Ilia V.+Roisman,8.10958904109589
Elena+Medina,0.0
Maarten+Golterman,17.517808219178082
Michael E.+Goggin,7.512328767123288
Stefan+Lippoldt,3.0164383561643837
Adolfo+Huet,3.627397260273973
Falk+Töppel,1.5013698630136987
András+Czirók,3.4136986301369863
Jeffrey D.+Zahn,0.23835616438356164
Selim E.+Günçer,0.0
Michael F.+Baud,0.0
Adam+Krówczyński,0.0
James Stutsman+Ball,0.0
Hannah+Staley,0.0
Agnes+Buka,18.90958904109589
Alexey+Bezryadin,11.054794520547945
Herman P.+Godfried,0.0
Maurice L.+Blackmon,5.183561643835616
Josh+Sayre,0.9643835616438357
Shannon+O'Leary,0.0
Rosa+Di Felice,14.356164383561644
Luciano+Canton,15.24931506849315
Daisuke+Kikuchi,0.0
Klaus B.+Møller,12.854794520547944
Masayuki+Matsuo,17.23835616438356
Bernadine A.+Jugdutt,0.0
William G.+Shepherd,0.2054794520547945
Henri+Orland,27.13150684931507
Susan A.+Stewart,0.0
Philip+King,3.745205479452055
Matthew B.+White,4.517808219178082
Holger+Grünleitner,0.0
Noé+Curtz,0.0
Anil+Misra,0.0
Gustavo+Garcia,0.0
Arkadiusz K.+Kuczaj,0.0
Kaustubh+Manchanda,1.5808219178082192
Paweł+Oświȩcimka,0.0
Rudolf G.+Suchannek,0.0
Shivani+Srivastava,0.0
Dhananjay+Nandi,10.273972602739725
Durgadas+Banerji,0.0
Barnabas+Kipapa,0.0
Atac+Imamoğlu,17.556164383561644
Dragomir+Davidović,22.561643835616437
Graham D.+Marshall,0.0
Ramez+Cheaito,2.2054794520547945
James J.+Conti,0.0
Mateusz+Denys,0.0
Claus S.+Jacobsen,0.0
Béla+Sulik,8.802739726027397
Masahiro+Takimoto,1.6794520547945206
Kenji+Yonemitsu,15.515068493150684
Christian+Herschbach,3.4602739726027396
Kazuo+Arai,3.378082191780822
Koji+Niita,13.254794520547945
Jaime+Souto-Casares,0.9287671232876712
Francisco J.+Gotor,0.0
Colin+Nuckolls,15.46027397260274
Clyde L.+Cowan,10.052054794520547
Isaac M.+Khalatnikov,0.0
Alexander+Kane,1.3013698630136987
Alain+Bérard,5.564383561643836
Rita+Toth,0.7616438356164383
Suyeon+Lee,0.0
Claude A.+Klein,30.76986301369863
Michel+Poirier,27.526027397260275
Jörg+Krämer,0.0
Keiji+Watanabe,43.64931506849315
Hendrik+Tiedemann,0.0
Yusuke+Ogiwara,0.0
Roland+Roth,11.424657534246576
Klaus+Hallatschek,0.0
Pauline+Yzombard,0.0
Maxime+Nechtschein,28.5013698630137
Lorenzo J.+Curtis,7.671232876712328
Volker+Perlick,12.728767123287671
Ralf+Jede,0.0
Tiago+Souza,0.0
Ágnes+Vibók,0.0
Yevgeny P.+Seleznev,0.0
Ingrid B.+Moore,0.0
Alexander+Dorn,7.794520547945205
Gregory J.+Quarles,4.46027397260274
Etsuro+Yokoyama,21.81917808219178
Jakub+Tworzydło,5.76986301369863
Xiaopeng+Hu,0.0
Erik+Laegsgaard,0.0
Antonio+Politano,0.0
Andreas+Pieper,0.0
Marc-Thorsten+Hütt,8.317808219178081
Guus+Rijnders,2.3095890410958906
Renaud+Renault,2.6027397260273974
Davide+Meloni,7.553424657534246
Gernot+Eichmann,5.06027397260274
Karel V.+Kuchar,0.0
Dietrich+Voslamber,1.9945205479452055
James M.+Donally,0.0
Riccardo+Tommasini,0.0
Eswar+Josyula,0.0
Rodney E.+Kreps,0.0
Massimo+D'Elia,15.06027397260274
Martti+Havukainen,0.0
Sergio O.+Valenzuela,5.846575342465753
Vittorio+Somà,0.0
Stephan+Sagmeister,0.0
Rainer+Sonntag,0.0
Ekaterina O.+Pozdeeva,0.0
Alexey K.+Kryukov,0.0
Sylvain+Carrozza,3.1205479452054794
Axel+Schenzle,20.147945205479452
Gaku+Nagashima,0.0
Hiroya+Sakurai,14.276712328767124
Murray+Rudman,0.0
Grigory V.+Vazhenin,0.0
Joshua B.+Bostwick,0.2054794520547945
Emile+Durand,0.0
Michael+Potthoff,14.942465753424658
CHARLES P.+POOLE,0.0
Gilbert+Mahoux,0.0
Yahong+Yu,0.9561643835616438
Eugenio+Megías,3.2164383561643834
Manish+Vasoya,0.0
Ilja+Göthel,0.0
Larry R.+Foreman,0.0
Gérard+Le Caër,15.054794520547945
Alexey+Chernikov,3.852054794520548
Raka+Dasgupta,6.504109589041096
Grégoire+Misguich,12.964383561643835
Hirosuke+Suzuki,0.0
Dmitry+Malyshev,2.0931506849315067
Nils+Tveten,0.0
Ingve+Simonsen,17.986301369863014
Gilbert+Cooper,0.0
Arthur S.+Nowick,0.0
Sitikantha+Roy,0.0
Kurt W.+Miller,1.7068493150684931
Jarin+Kanchanawarin,0.4712328767123288
Konstantinos P.+Prokopidis,0.0
Tony W. H.+Sheu,9.128767123287671
Jaeuk U.+Kim,5.802739726027397
Emily+Marshman,1.0712328767123287
Antje+Vollmer,7.997260273972603
Jonathan+Osborne,3.16986301369863
Allison S.+Hartnett,0.0
Adam+Alloul,0.0
Ellen M.+Kosik,0.0
João R.+Medeiros,0.0
Massimo+Galluppi,0.0
Jacco H.+Snoeijer,14.421917808219177
J. Kenichi+Mizukoshi,0.7589041095890411
Jandir+Hickman,0.0
Fredrick+Michael,0.0
Ethem+Aktürk,0.0
Janos+Polonyi,28.44931506849315
Mathias+Reufer,4.610958904109589
Julio+Pellicer,0.0
Fabio+Ferri,11.172602739726027
Germán+Kremer,10.142465753424657
Joshua S.+Fain,0.0
Mikhail Yu.+Nalimov,0.0
Charlotte+Boitard,0.0
Mathias+Diez,1.643835616438356
Michael J.+Berrington,0.6301369863013698
Amir+Dezfooliyan,0.3972602739726027
Patrick+Crozet,0.0
Martin B.+Stemmler,1.1232876712328768
Ofer M.+Shir,5.465753424657534
Spencer+Klein,10.219178082191782
Vittorio+Massidda,0.08493150684931507
Scott A.+Hill,9.638356164383561
Giulia+Marcucci,1.326027397260274
Tomasz+Wojtowicz,15.402739726027397
Ghassan A.+Alna’washi,0.0
Carlo Antonio+Pignedoli,0.0
Daisuke+Hashimoto,0.0
Antonio+Tramontana,0.0
Lawrence A.+Bottomley,0.0
Arnold+Vainrub,0.0
Peter C.+Bruns,5.063013698630137
Gergő+Thiering,0.8904109589041096
Van-Hoang+Le,6.073972602739726
Naftali+Lustig,0.0
Charles M.+Truong,0.0
Hazen P.+Babcock,1.9095890410958904
Aninda+Sinha,12.101369863013698
Steven J.+Goldstein,0.0
Thierry+Champel,12.802739726027397
Alexey V.+Lukoyanov,0.0
Hedim+Osmanović,1.358904109589041
Gustavo+Gioia,3.304109589041096
Jose Perico+Esguerra,0.0
Bernard+Hehlen,15.115068493150686
Piotr+Sitko,0.0
L. Debora+Contreras-Pulido,2.2849315068493152
Greg+Denbeaux,0.0
Jérôme G. J. L.+Lebouille,0.0
Christopher+Sutton,0.0
Takeo+Nagamiya,0.0
Ajay S.+Chaudhari,0.0
Panagiotis+Kotetes,2.126027397260274
Stephan+Rosenkranz,2.841095890410959
Nicolás+Weiss,0.0
Michael+Flossdorf,0.0
Latha S.+Warrier,0.6712328767123288
Zbysław+Wilamowski,0.0
Andreas+Zumbusch,5.945205479452055
Matthieu+Pellaton,0.0
Miguel Martínez+Canales,0.0
Ariadna+Montiel,2.663013698630137
Bernd+Kappler,1.4191780821917808
Roberto D.+Zysler,0.0
Timo+Hanke,0.0
Yilikal+Ayino,0.0
Jack+Sandweiss,53.8986301369863
Fabian+Goerke,0.0
Subhasis+Ghosh,24.035616438356165
Flora+Yakhou,5.257534246575342
Aisling J.+Daly,0.0
Stefan W.+Glunz,0.0
Takaaki+Ishii,4.120547945205479
Saroj+Rujirawat,0.0
Tatsuya+Kawae,16.27123287671233
Goutam+Tripathy,14.197260273972603
Olaf+Lechtenfeld,21.246575342465754
Flavio C. F.+Mornaghini,0.019178082191780823
Monica+Colpi,0.0
Hisashi+Horie,33.02465753424657
Ulrich+Busch,0.0
James R.+Morris,32.512328767123286
Roldão+da Rocha,3.797260273972603
Naoya+Takeda,0.0
Lauren Ancel+Meyers,0.0
Marek+Napiórkowski,27.427397260273974
Carlo R.+Contaldi,9.8
Michael+Uzzo,0.0
Ersin+Yurtsever,17.926027397260274
Florian+Wimmer,0.0
Mathieu+Nespoulous,0.5315068493150685
Larry D.+Gardner,0.0
Frank+Willig,0.0
Susana+Coito,6.6657534246575345
Emilio+Segrè,21.016438356164382
Luciana+Bruno,10.101369863013698
Ellen D.+Yorke,13.575342465753424
Johannes+Sjöstrand,0.0
Lizbeth M.+Fernández,0.0
Christian H.+Reick,0.0
Gerald W.+Young,0.0
Gopal+Sardar,0.0
Leonid+Pevzner,0.0
Stefan+Kowarik,0.0
Georgios K.+Karananas,2.9972602739726026
Michael A.+Krzyzowski,2.4164383561643836
Alexander+Rykov,0.0
Philippe+Maugis,0.0
Marie-Claire+Schanne-Klein,0.8246575342465754
Benedito J. C.+Cabral,0.0
Satoru+Nakatsuji,16.315068493150687
Arindam+Lala,0.5589041095890411
Akihito+Taguchi,19.561643835616437
Faizur+Rahman,0.0
Jiahao+Chen,1.3232876712328767
Hal+Finkel,3.756164383561644
Jackson R.+Herring,0.0
Vikram+Prasad,0.0
Maytee+Lerttamrab,0.0
Jan+Geilhufe,2.73972602739726
Jürgen+Däubler,0.0
Mona+Mirheydari,1.0082191780821919
Der-Hsin+Wei,3.3917808219178083
Yaroslav G.+Groda,0.0
Jérémie+Drevillon,8.723287671232876
Alejandro+Luque,1.326027397260274
Ameur+Louhichi,2.526027397260274
SUSHIL+MISRA,0.0
Joanna E. L.+Waldron,0.0
Claude+Cabos,0.0
Allon I.+Hochbaum,0.0
Nicholas C.+Plumb,0.0
Dario+Vincenzi,9.915068493150685
Aiko+Samblowski,4.8931506849315065
Kristina+Gornik,0.0
Dirk K.+Callebaut,0.0
Weiqiang+Wen,0.0
Willem+Hundsdorfer,4.2027397260273975
James R.+Myra,0.0
Maki+Minoshima,0.0
Jasper+Knoester,27.29041095890411
Pedro+Frazão,2.4712328767123286
Justina+Yang,0.0
Tom M.+Stace,0.0
Terence A.+King,0.0
Vladimir S.+Petrović,0.0
Kouichi+Jimbo,0.0
Anton+Akhmerov,0.0
Hidehito+Asaoka,12.304109589041095
Otto+Glasser,0.0
Oleksandr+Gromenko,0.3041095890410959
Frederick+Vescial,0.0
Annette+Cazaubiel,0.0
Alexander O.+Harin,1.4219178082191781
Katarzyna+Czajka,2.2356164383561645
Fitz-Hugh+Marshall,0.0
Sastry V.+Pappus,0.0
Marshall R.+Cleland,0.0
Piotr+Stefański,7.7315068493150685
Marc+Avila,4.1506849315068495
Peter J.+Moran,5.03013698630137
Ruth+Durrer,25.87123287671233
S. M. Hosseini+Nejad,0.0
Pritam Kumar+Jana,0.0
Nikolai G.+Lehtinen,0.0
Stefanos+Marnerides,3.9424657534246577
Igal+Szleifer,26.397260273972602
Didier+Bailly,0.0
Bhuvanesh+Sundar,2.778082191780822
Michael D.+Miller,0.4136986301369863
Lev+Akselrud,0.0
Griselda+García,0.5205479452054794
Nababrata+Ghoshal,2.0164383561643837
Dana+Levanony,4.742465753424658
Mário+Pimenta,0.0
Christian J.+Burnham,0.0
Leigh+Hargreaves,0.0
Rafael+Montemayor,0.0
Howard W.+Boehmer,0.0
Krystyn J. Van+Vliet,0.0
Francesc+Suñol,0.0
James R.+Chelikowsky,42.652054794520545
Matyas+Mechler,2.3013698630136985
William+Armstrong-Mensah,0.0
Luiz L.+Lopes,0.0
Woosik+Gil,0.09041095890410959
Ulf+Lorenz,1.5917808219178082
Keiji+Nagai,1.547945205479452
Alexei A.+Deriglazov,0.0
Hagai+Eshet,1.989041095890411
Leszek M.+Sokołowski,0.0
Charles E.+Sing,2.5178082191780824
Jesse+Kinder,0.0
Michael+Galperin,10.142465753424657
Alireza+Shams,0.0
J. Duane+Dudley,0.0
Edgar+Grosse Westhoff,0.0
Zella E.+Bisbee,0.0
Roopam+Khare,1.9397260273972603
Saliya+Coulibaly,3.526027397260274
Marco+Evangelisti,6.1287671232876715
Yaron+Silberberg,16.15890410958904
Valery V.+Starshenko,0.0
Yaqian+Liu,0.0
Christian+Sames,2.452054794520548
Reinhold F.+Fink,4.495890410958904
Cem+Akatay,0.0
Walter R.+Duncan,0.0
Azzedine+Bousseksou,8.402739726027397
DUANE C.+WALLACE,4.126027397260274
Yoshiko+Nakayama,0.0
Andrei+Gloskovskii,4.482191780821918
Anil Kumar+Chauhan,0.0
Charles S.+Epstein,0.0
Amir Nader+Askarpour,1.2931506849315069
Hernan+Tiraboschi,0.0
Władysław+Gluza,0.0
Bill+Sutherland,33.31780821917808
Marcin+Forczek,0.0
Andrea+Cavagna,18.073972602739726
Lennart+Lundin,0.0
Fabian+Wolf,0.2465753424657534
Eugen+Illenberger,8.479452054794521
Charles E.+Swenberg,0.0
Valerio+Scarani,15.32054794520548
Angela+Nigro,7.416438356164384
Ralf+Eichhorn,17.145205479452056
Jonathan+Griffiths,2.1726027397260275
Elisabetta+Narducci,0.0
Jagdish Singh+Thakur,0.0
Vishnu R.+Marathe,1.5890410958904109
Tom+Broadhurst,0.0
Yoshihiko+Inada,2.6054794520547944
Hisashi+Takamatsu,0.0
Vishal+Sood,3.558904109589041
Oliver+Brein,9.164383561643836
Vitor+Cardoso,15.616438356164384
Stefan+Hutzler,0.12602739726027398
Venkata+Jasti,0.0
Carole R.+Gatz,0.0
Tibor+Kiss-Toth,0.0
José+Martínez-Aroza,0.0
Amy N.+Nicholson,6.473972602739726
Shohei+Wada,0.0
William H.+Gourdin,0.0
Dieter+Robaschik,3.9232876712328766
Jose M.+Soto-Crespo,1.7287671232876711
Issac+Chuang,0.0
Takahiro K.+Fujita,1.2465753424657535
Takayuki+Kanda,1.4054794520547946
Pengjie+Zhang,15.424657534246576
Chandrasekhar+Ramanathan,15.0
Silvia+Bacci,10.419178082191781
Tsukasa+Katayama,0.0
Laurent+Libioulle,0.4958904109589041
Larry R.+Price,7.304109589041096
Andrei J.+Levin,0.0
Andrey E.+Miroshnichenko,11.66027397260274
Mikhail+Korobko,0.0
Abdelhadi+Sahnoune,0.0
Margherita Zavelani+Rossi,0.0
Octavio R.+Salmon,0.0
Ramon+Vilaseca,3.0794520547945203
Fulvio+Bolzoni,0.0
Alexander E.+Meyerovich,0.0
Atsuo+Fukumoto,12.334246575342465
Sébastien+Le Roux,4.235616438356164
Yuki+Ishiguro,0.0
Max+Kerstan,0.0
Akihiro+Masuda,0.0
Hideki+Ueno,1.0
Muzaffer+Adak,0.0
Allan J.+Mord,0.0
Kensuke+Tono,14.178082191780822
Ross+Tang,0.0
Daniele+Sertore,0.0
Klas+Gunnarsson,2.6027397260273974
Shigenori+Wakabayashi,0.0
Rodolfo H.+Romero,4.189041095890411
Victor+L'vov,18.495890410958904
Guillaume+Martin,0.0
Stefan+Rotter,16.03835616438356
Anssi+Salmela,0.0
Borislav+Naydenov,0.0
Jordi+Llobet,0.0
Ney José+Luiggi,9.67123287671233
Sankha+Ghosh,0.0
Krishnanath+Bandyopadhyay,8.753424657534246
Evgeny+Liverts,0.5808219178082191
William D.+Teeters,0.0
Christopher N.+Angstmann,0.5753424657534246
Marco+Bellini,18.610958904109587
Jinxia+Dai,0.0
Giordano+Bisiacchi,0.0
Krishan K.+Bajaj,0.0
Salah+Nasri,16.01095890410959
Olivier+Deparis,9.682191780821919
Franco+Ciccacci,26.312328767123287
B. Espinoza+Elizarraraz,0.0
Julien+Favand,0.336986301369863
Dimiter B.+Stamenov,17.471232876712328
Kimiaki+Nishida,6.227397260273973
Alexie+Kolpak,2.8684931506849316
Harald+Friedrich,13.706849315068494
Jakub+Tatarkiewicz,1.4136986301369863
Déborah+Persuy,0.0
Mitsuo+Tosaki,0.0
Željko+Crljen,0.0
Sanjay+Kumar,25.482191780821918
Denis R.+Nacbar,0.0
Sergio+Scopetta,2.813698630136986
Matthias+Danckwerts,0.0
Andrea+Cusano,0.0
Ruggero+Ferrari,34.48219178082192
Adrijan+Levstik,8.495890410958904
LEON N.+COOPER,0.0
Frank J.+Spera,1.0
Shigeo+Wada,0.0
Dastgeer+Shaikh,1.747945205479452
Peter+Dawyndt,0.0
Gojko+Vujanovic,6.704109589041096
Gennadi+Bersuker,9.704109589041096
Roberto+Lobo,19.736986301369864
Steven J.+Tingay,0.0
Fredrik+Sjunnesson,0.0
Yinnon+Glickman,1.3726027397260274
Pintu+Patra,0.0
Takehiko+Mori,27.805479452054794
